Akashiwo,Alexandrium_singlet,Amy_Gony_Protoc,Asterionellopsis,Boreadinium,Centric,Ceratium,Chaetoceros,Ciliates,Clusterflagellate,Cochlodinium,Corethron,Cryptophyte,Cyl_Nitz,Det_Cer_Lau,Dictyocha,Dinophysis,Ditylum,Entomoneis,Eucampia,FlagMix,Guin_Dact,Gymnodinium,Gyrodinium,Hemiaulus,Leptocylindrus,Licmophora,Lingulodinium,Mesodinium,NanoP_less10,Odontella,Pennate,Peridinium,Phaeocystis,Pleurosigma,Polykrikos,Prorocentrum,Protoperidinium,Pseudo_nitzschia,Pyramimonas,Rhiz_Prob,Scrip_Het,Skeletonema,Thalassionema,Thalassiosira,Tiarina,Tintinnid,Tontonia,Torodinium,Tropidoneis,Vicicitus,unclassified,datetime
0.000122523959368598,0.000314478162379402,3.26730558316262e-05,0.000751480284127402,0,0.0154135140885696,0.00122115546170703,0.0246640730208988,0.00813967503405387,0.00121707132972807,0.000171533543116037,0.000130692223326505,0.00392893496375305,0.00321012773545727,0.00171533543116037,0.00088625663943286,0.000437002121748,4.08413197895327e-06,8.57667715580187e-05,0.00021237486290557,0.000130692223326505,0.000261384446653009,0.00182560699459211,0,0.00018787007103185,0.00402695413124792,8.16826395790654e-06,0,0.00189503723823432,0.0798652008484312,3.67571878105794e-05,0.0321911282581097,0.000992444070885645,4.4925451768486e-05,6.94302436422056e-05,3.26730558316262e-05,0.0753195619558562,0,0.00119665066983331,6.94302436422056e-05,0.000326730558316262,0.00234020762394022,0.000657545248611477,0.000159281147179178,0.00486011705495439,8.57667715580187e-05,2.85889238526729e-05,0.000147028751242318,0.000265468578631963,4.08413197895327e-06,0.000118439827389645,0.105088799950447,2018-07-12 00:12:44
4.04236557488892e-05,0.000452744944387559,3.23389245991114e-05,0.00141482795121112,0,0.0121675203804157,0.000691244513306006,0.0292748114933456,0.00228393654981224,0.00110760816751956,0.000145525160696001,0.000145525160696001,0.00392109460764225,0.0072600885725005,0.00196054730382113,0.00103484558717156,0.000194033547594668,8.08473114977784e-06,7.27625803480006e-05,0.000282965590242225,7.68049459228895e-05,0.000363812901740003,0.000998464296997564,1.21270967246668e-05,0.000189991182019779,0.00542485460150093,1.61694622995557e-05,0,0.000355728170590225,0.0795375850515144,5.2550752473556e-05,0.0597502055624332,0.000832727308427118,4.44660213237781e-05,5.65931180484449e-05,2.42541934493335e-05,0.0236154996885011,0,0.0013501501020129,6.06354836233338e-05,0.000230414837768669,0.00143908214466046,0.00104697268389623,0.000254669031218002,0.00588568427703827,8.08473114977784e-06,8.08473114977784e-06,2.42541934493335e-05,0.000153609891845779,8.08473114977784e-06,4.04236557488892e-05,0.0908400391989039,2018-07-13 00:21:26
0.000157892722037818,0.000682504024292504,5.60264497553548e-05,0.0030559881684739,0,0.0271066150543635,0.00375377213360877,0.0753963214298652,0.00597955018298059,0.00330046722195181,0.000341252012146252,0.00038709183467336,0.00591333710599699,0.0101356940921051,0.00430385000393407,0.00114090224956359,0.00147706094809572,1.52799408423695e-05,0.000142612781195449,0.000677410710678381,0.000264852307934404,0.000774183669346721,0.00453814243018374,5.60264497553548e-05,0.000361625266602745,0.0110728637971038,2.54665680706158e-05,1.01866272282463e-05,0.00141084787111212,0.174196418916626,5.60264497553548e-05,0.108839018620198,0.00314257449991399,8.14930178259706e-05,0.000152799408423695,7.63997042118474e-05,0.103180347194907,0,0.00320369426328347,0.000122239526738956,0.000743623787661982,0.00764506373479887,0.00234801757611078,0.000488958106955824,0.0125652046860418,6.62130769836011e-05,2.03732544564926e-05,9.67729586683401e-05,0.000275038935162651,1.01866272282463e-05,7.63997042118474e-05,0.213379280550076,2018-07-14 00:21:31
0.00044057514451425,0.00139980204143135,6.69228067616583e-05,0.00283864238680701,2.78845028173576e-05,0.0397242627136077,0.00264902776764897,0.0694547196174744,0.00952534616240936,0.00395959940006478,0.000557690056347152,0.000356921636062178,0.00571074617699484,0.00823150523168397,0.00540401664600391,0.000652497365926168,0.00314537191779794,1.67307016904146e-05,0.000161730116340674,0.000847688885647672,0.00104845730593265,0.00119903362114638,0.00632420523897671,5.01921050712437e-05,0.00040153684056995,0.0136745601816322,1.67307016904146e-05,5.57690056347152e-06,0.0016451856662241,0.236527506697954,6.13459061981868e-05,0.128157174948576,0.00414363711865934,6.69228067616583e-05,0.000234229823665804,0.000167307016904146,0.128023329335052,0,0.00306729530990934,0.000100384210142487,0.000953649996353631,0.00873342628239641,0.00230883683327721,0.000680381868743526,0.0163012803470273,6.13459061981868e-05,3.34614033808291e-05,0.000122691812396374,0.000356921636062178,2.23076022538861e-05,0.000167307016904146,0.29528573103469,2018-07-15 00:07:33
8.83064008535472e-06,0.000247257922389932,1.76612801707094e-05,0.00233570430257632,0,0.0236352081884519,0.000339979643286157,0.0381792724090311,0.00218116810108262,0.00168223693626007,0.0002340119622619,0.000198689401920481,0.0033556432324348,0.00600925057808389,0.00277723630684406,0.000547499685291993,0.000198689401920481,1.32459601280321e-05,9.27217208962246e-05,0.000538669045206638,0.000119213641152289,0.000918386568876891,0.00115239853113879,4.41532004267736e-06,0.000282580482731351,0.00842443064142841,4.41532004267736e-06,8.83064008535472e-06,0.000984616369517052,0.157587187643198,3.09072402987415e-05,0.0868405145993784,0.000626975446060185,2.20766002133868e-05,0.000198689401920481,0,0.0137625525730253,0,0.000768265687425861,8.38910808108699e-05,0.000710866526871055,0.00115239853113879,0.00153211605480904,0.000362056243499544,0.0108440260248156,4.41532004267736e-06,1.76612801707094e-05,4.41532004267736e-05,0.000141290241365676,8.83064008535472e-06,8.38910808108699e-05,0.148407737274471,2018-07-16 00:21:53
1.38668603521722e-05,0.000221869765634755,9.24457356811478e-06,0.00216323021493886,0,0.022797118418971,0.000337426935236189,0.0342141667755928,0.00216785250172292,0.00133121859380853,0.000189513758146353,0.00019413604493041,0.00318475559421554,0.00673004955758756,0.00284732865897935,0.000360538369156476,0.000208002905282583,9.24457356811478e-06,5.54674414086887e-05,0.000679476157256436,7.85788753289756e-05,0.00117868312993463,0.0013127294466723,0,0.000277337207043443,0.00973453596722486,0,0,0.000781166466505699,0.183245937267171,4.62228678405739e-05,0.0904627746507872,0.000568541274439059,5.08451546246313e-05,0.000134046316737664,0,0.0284917757369297,0,0.000882856775754961,3.23560074884017e-05,0.000868989915402789,0.00114170483566218,0.00120641685063898,0.000466850965189796,0.0107375721993653,4.62228678405739e-06,9.24457356811478e-06,3.69782942724591e-05,0.00021262519206664,9.24457356811478e-06,0.000129424029953607,0.15772629193239,2018-07-17 00:07:31
0.000167216297171491,0.000517325419374302,2.09020371464364e-05,0.00211633126107669,5.22550928660911e-06,0.0323197749376773,0.00106077838518165,0.0422952721658141,0.00627583665321754,0.00265455871759743,0.000485972363654647,0.000198569352891146,0.00368920955634603,0.00170874153672118,0.00283222603334214,0.000266500973617064,0.00082040495799763,2.09020371464364e-05,0.000141088750738446,0.000553903984380565,0.000438942780075165,0.00176099662958727,0.00383552381637108,3.13530557196546e-05,0.00046507032650821,0.00852280564645945,5.22550928660911e-06,0,0.00099284676445573,0.224106416774805,5.22550928660911e-05,0.0773688904975344,0.00219993940966243,3.65785650062637e-05,0.000209020371464364,4.7029583579482e-05,0.0713229762529277,0,0.000846532504430675,6.79316207259184e-05,0.00140043648881124,0.00628628767179076,0.000961493708736076,0.000397138705782292,0.0125150947414288,2.61275464330455e-05,2.61275464330455e-05,0.000125412222878619,0.000323981575769765,1.04510185732182e-05,0.000282177501476892,0.25021828667999,2018-07-18 00:16:23
0.000138588333212195,0.00075233666600906,3.46470833030488e-05,0.00116315208231664,4.94958332900698e-06,0.0240846724789479,0.00304399374733929,0.0215999816477864,0.00730063541028529,0.0022669091646852,0.000420714582965593,0.000103941249909147,0.00407845666310175,0.00175215249846847,0.00190063999833868,0.000227680833134321,0.00150467333201812,2.47479166450349e-05,8.41429165931186e-05,0.000287075833082405,0.000613748332796865,0.00117800083230366,0.00447937291275131,3.95966666320558e-05,0.000168285833186237,0.00437543166284217,4.94958332900698e-06,1.48487499870209e-05,0.00193528708164173,0.172903794432201,2.47479166450349e-05,0.0596771261978371,0.00247479166450349,3.95966666320558e-05,0.000252428749779356,3.46470833030488e-05,0.096462429499017,4.94958332900698e-06,0.000450412082939635,3.95966666320558e-05,0.00105921083240749,0.0058207099949122,0.000341521249701481,0.000321722916385453,0.00963683874157658,1.48487499870209e-05,9.89916665801395e-06,8.90924999221256e-05,0.000316773333056446,4.94958332900698e-06,0.000188084166502265,0.199978015241869,2018-07-19 00:02:09
0.000283372682356579,0.00175598153984897,2.32272690456213e-05,0.000422736296630307,4.64545380912425e-06,0.0201566240777901,0.00339582673446983,0.00903076220493754,0.00608089903614364,0.00188140879269532,0.000548163549476662,4.64545380912425e-05,0.002318081450753,0.000673590802323016,0.00096160893848872,0.000171881790937597,0.00596011723710641,9.2909076182485e-06,0.000102199983800734,0.000139363614273728,0.00140292705035552,0.000497063557576295,0.00494740830671733,9.2909076182485e-05,0.000157945429510225,0.00224375418980701,4.64545380912425e-06,0,0.000445963565675928,0.124335571201211,1.8581815236497e-05,0.0392122756028178,0.00305206315259463,2.78727228547455e-05,0.000106845437609858,6.03908995186153e-05,0.0931413488729412,0,0.000306599951402201,3.25181766638698e-05,0.000854763500878862,0.00770216241552801,0.0001532999757011,0.000171881790937597,0.00538408096477501,1.39363614273728e-05,1.8581815236497e-05,7.89727147551123e-05,0.000292663589974828,0,9.75545299916093e-05,0.158972074802041,2018-07-20 00:11:10
0.000406949929752055,0.00229807019154101,2.87258773942627e-05,0.000287258773942627,1.43629386971313e-05,0.0193085772551769,0.0041413139910062,0.00537173907272712,0.00353328291949431,0.00167567618133199,0.00126393860534756,4.3088816091394e-05,0.00271459541375782,0.000473976977005334,0.000588880486582385,0.000177142910597953,0.00262363013534266,4.78764623237711e-06,5.74517547885254e-05,8.61776321827881e-05,0.00172355264365576,0.000617606363976648,0.00538610201142425,0.000148417033203691,8.13899859504109e-05,0.00174270322858527,1.43629386971313e-05,0,0.000253745250315987,0.142657494786141,3.83011698590169e-05,0.0370180806687399,0.00488818680325703,3.83011698590169e-05,9.09652784151652e-05,3.83011698590169e-05,0.163268311816524,0,0.000143629386971313,2.39382311618856e-05,0.000852201029363126,0.0106333622821096,6.22394010209025e-05,0.000172355264365576,0.00424185456188612,3.35135236266398e-05,6.70270472532796e-05,7.18146934856567e-05,0.000330347590034021,0,0.000138841740738936,0.183180132496981,2018-07-21 00:16:07
0.00105574702327295,0.0063124874099862,0.000126469695496239,0.000296928850295518,3.84907768901598e-05,0.0241832052518461,0.00719777527845988,0.00492681944194045,0.00696133193470604,0.00274934120643998,0.00250739918027327,4.39894593030397e-05,0.00437145251823958,0.000159461789973519,0.000450891957856157,0.000346416992011438,0.00643895710548244,1.09973648257599e-05,9.34776010189595e-05,0.000115472330670479,0.00724176473776292,0.000989762834318394,0.0106179557392712,0.000252939390992479,0.000120971013083359,0.00158911921732231,1.09973648257599e-05,5.49868241287997e-06,0.000428897228204638,0.239335650703014,3.29920944772798e-05,0.0471512016904457,0.00906732729883907,6.04855065416797e-05,0.000230944661340959,0.000192453884450799,0.211143905972178,5.49868241287997e-06,0.000340918309598558,3.29920944772798e-05,0.00193553620933375,0.0247220761283083,7.14828713674396e-05,0.000104474965844719,0.00475636028714117,0.000120971013083359,0.000120971013083359,0.000159461789973519,0.000549868241287997,0,0.000445393275443277,0.268269717559588,2018-07-22 00:01:39
0.000304394220008549,0.00157686186102789,6.48708993460841e-05,0.00017465242131638,4.99006918046801e-05,0.0192317266215237,0.00317867406795812,0.00326350524402608,0.00301899185418315,0.0016068022761107,0.00201598794890908,2.99404150828081e-05,0.00247008424433167,0.000134731867872636,0.000344314773452293,0.000204592836399188,0.00442120129389466,9.98013836093602e-06,0.000114771591150764,6.98609685265521e-05,0.00320362441386046,0.00116767618822951,0.00474056572144461,6.98609685265521e-05,8.98212452484242e-05,0.00127246764101934,1.4970207541404e-05,0,0.000134731867872636,0.263760086671998,3.99205534437441e-05,0.0348456530872081,0.00451601260832355,4.99006918046801e-05,0.000114771591150764,4.99006918046801e-05,0.0815177701321254,0,0.000134731867872636,2.99404150828081e-05,0.00197107732628486,0.00760486543103325,8.48311760679562e-05,0.000114771591150764,0.00411680707388611,0,0.000244513389842932,0.000109781521970296,0.000329344565910889,4.99006918046801e-06,0.000723560031167862,0.21462786552111,2018-07-23 00:10:59
8.27858281489905e-05,0.00105321970256216,3.21944887246074e-05,0.000206964570372476,2.29960633747196e-05,0.0161846294031276,0.00109461261663665,0.0043140614890974,0.00227661027409724,0.00148094648133194,0.00148554569400689,1.37976380248318e-05,0.00154533545878116,0.000142575592923261,0.000418528353419897,0.000206964570372476,0.0019270701108015,1.83968506997757e-05,8.73850408239344e-05,4.59921267494392e-05,0.00146254963063217,0.000956636236388335,0.00280551973171579,1.83968506997757e-05,8.27858281489905e-05,0.00163272049960509,9.19842534988784e-06,4.59921267494392e-06,5.97897647742709e-05,0.237135405520108,1.83968506997757e-05,0.0246379822996746,0.00221222129664802,3.21944887246074e-05,8.73850408239344e-05,4.59921267494392e-06,0.0704507397547909,0,0.00021156378304742,5.05913394243831e-05,0.00203285200232521,0.00466360165239313,7.81866154740466e-05,0.000142575592923261,0.0040841008553502,4.59921267494392e-06,0.000165571656297981,5.97897647742709e-05,0.000239159059097084,0,0.000795663792765298,0.176214234427801,2018-07-24 00:00:08
0.000420158755751061,0.00109241276495276,5.60211674334748e-05,0.00028477426778683,3.73474449556498e-05,0.0139305969684574,0.0018346932334463,0.00407087150016583,0.00239490490778105,0.0018020142191101,0.00224084669733899,2.33421530972812e-05,0.00221283611362225,0.000308116420884111,0.00035946915769813,0.000270768975928461,0.00211013063999422,0,0.000121379196105862,5.13527368140185e-05,0.00148456093698708,0.000704933023537891,0.00250227881202854,1.86737224778249e-05,7.93633205307559e-05,0.00230620472601138,0,9.33686123891246e-06,0.000158726641061512,0.231563495586268,5.13527368140185e-05,0.0184403009468521,0.0021007937787553,1.86737224778249e-05,7.46948899112997e-05,0,0.0923602313753221,0,0.000252095253450636,6.53580286723872e-05,0.00158726641061512,0.00290376384530177,0.000154058210442056,0.000116710765486406,0.00420625598813006,1.86737224778249e-05,0.000116710765486406,6.0689598052931e-05,0.000228753100353355,0,0.000826312219643753,0.178067949117919,2018-07-25 00:08:53
0.00114783048129105,0.00235798659957527,5.7131833910414e-05,0.000212945926393361,5.19380308276491e-06,0.0144751291916658,0.00151139669708459,0.00394729034290133,0.00268519619378946,0.00150620289400182,0.00285139789243794,2.59690154138245e-05,0.00459651572824695,0.000462248474366077,0.000451860868200547,0.000368760018876309,0.00225411053791997,0,9.34884554897684e-05,5.7131833910414e-05,0.00498605095945431,0.000628450173014554,0.00363046835485267,5.7131833910414e-05,6.23256369931789e-05,0.00213465306701638,1.03876061655298e-05,1.55814092482947e-05,0.000161007895565712,0.192149938849971,1.55814092482947e-05,0.0166773016987581,0.00379147625041838,2.07752123310596e-05,4.15504246621193e-05,2.07752123310596e-05,0.15164866241057,0,0.000337597200379719,3.63566215793544e-05,0.00135558260460164,0.00513147744577173,0.000150620289400182,0.000114263667820828,0.00437837599877082,3.11628184965895e-05,7.27132431587087e-05,4.15504246621193e-05,0.000540155520607551,5.19380308276491e-06,0.000420698049703958,0.172797828563589,2018-07-26 00:17:39
0.000853536493547028,0.00212485663919865,9.8830541358077e-05,9.8830541358077e-05,2.24614866722902e-05,0.016055470673353,0.00110959744161114,0.00216977961254324,0.00236294839792493,0.00141058136301983,0.00520657261063687,8.98459466891609e-06,0.00510324977194434,0.000323445408080979,0.00043575284144243,0.00039082986809785,0.00264147083266133,0,7.63690546857867e-05,4.04306760101224e-05,0.00489660409455927,0.00045821432811472,0.00454171260513708,7.18767573513287e-05,2.24614866722902e-05,0.00138362757901308,4.49229733445804e-06,8.98459466891609e-06,0.000143753514702657,0.147980766494382,2.24614866722902e-05,0.0142855055235766,0.00424971327839731,3.59383786756644e-05,1.79691893378322e-05,1.34768920033741e-05,0.108857349008587,0,0.00020664567738507,4.94152706790385e-05,0.00128030474032054,0.00671598451501478,6.73844600168707e-05,6.28921626824126e-05,0.00345457665019824,2.24614866722902e-05,3.14460813412063e-05,4.49229733445804e-05,0.000750213654854493,8.98459466891609e-06,0.000287507029405315,0.163564545947617,2018-07-27 00:03:09
0.000755473272219267,0.00171066936353098,0.000121570411621491,5.21016049806391e-05,3.03926029053728e-05,0.0154133914734391,0.00098558869421709,0.00155870634900412,0.00247916803699541,0.00184092337598258,0.00305228569178244,1.7367201660213e-05,0.00596997557069823,0.000260508024903196,0.000356027634034367,0.000390762037354793,0.00166725135938045,0,5.64434053956924e-05,1.30254012451598e-05,0.00540554151674131,0.000295242428223622,0.00406392518848985,5.64434053956924e-05,2.17090020752663e-05,0.000955196091311717,0,1.30254012451598e-05,0.00018669741784729,0.122490873309483,2.17090020752663e-05,0.009456441303986,0.00366447955030495,8.68360083010652e-05,1.7367201660213e-05,1.7367201660213e-05,0.113594524259038,0,0.00019972281909245,4.34180041505326e-05,0.000842309280520332,0.00518845149598865,4.77598045655859e-05,1.7367201660213e-05,0.00249653523865562,7.38106070559054e-05,3.47344033204261e-05,6.07852058107456e-05,0.000512332448976285,0,0.000260508024903196,0.147616872311396,2018-07-28 00:12:57
0.00143211597562892,0.00191993047982752,0.000255095658158901,3.13275369668826e-05,3.58028993907229e-05,0.0151088235428851,0.00266731600460886,0.000984579733244881,0.00279710151490023,0.00156190148592029,0.00155295076107261,1.34260872715211e-05,0.00588957694977392,0.000152162322410572,0.000170063772105934,0.000290898557549624,0.00238984353433076,0,2.68521745430422e-05,1.79014496953615e-05,0.00816306106108483,0.00011635942301985,0.003924892845708,5.37043490860844e-05,0,0.000716057987814459,4.47536242384037e-06,1.79014496953615e-05,0.000143211597562892,0.133858090097065,1.34260872715211e-05,0.00672646972303207,0.00358028993907229,5.81797115099248e-05,1.79014496953615e-05,1.79014496953615e-05,0.107627990930937,8.95072484768073e-06,0.000111884060596009,6.26550739337651e-05,0.000698156538119097,0.00502135663954889,4.47536242384037e-05,1.79014496953615e-05,0.00241222034644996,8.5031886052967e-05,4.02782618145633e-05,8.5031886052967e-05,0.000622075376913811,0,0.00036697971875491,0.155326403644228,2018-07-29 00:21:41
0.00072685795895,0.00157416666538314,0.000116297273432,5.39951626648571e-05,3.32277924091428e-05,0.0142713368397269,0.00196459322619057,0.000731011433001143,0.002355019786998,0.000839001758330857,0.00225118293571943,8.30694810228571e-06,0.00525414467469571,0.000153678539892286,0.000132911169636571,0.000311510553835714,0.00193551890783257,4.15347405114286e-06,2.07673702557143e-05,4.15347405114286e-06,0.00969005496131628,0.000112143799380857,0.00429053869483057,6.23021107671428e-05,4.15347405114286e-06,0.000490109938034857,0,8.30694810228571e-06,6.64555848182857e-05,0.108085855232891,8.30694810228571e-06,0.00588131925641828,0.002645762970578,0.000149525065841143,1.66138962045714e-05,3.32277924091428e-05,0.0695291556161314,0,0.000178599384199143,5.39951626648571e-05,0.000431961301318857,0.00402471635555743,2.07673702557143e-05,4.15347405114286e-06,0.00196043975213943,2.9074318358e-05,8.30694810228571e-05,3.73812664602857e-05,0.000623021107671428,0,0.000639635003876,0.129642385558322,2018-07-30 00:07:23
0.00196469144660722,0.00342311488451424,0.000143984479538591,3.7157285042217e-05,4.18019456724941e-05,0.0216626971796125,0.00385971298376029,0.000845328234710437,0.00354387606090145,0.000980023392988473,0.00453318877515047,1.85786425211085e-05,0.00767297936121781,0.000134695158278037,0.000171852443320254,0.000956800089837088,0.00464466063027712,0,8.36038913449882e-05,9.28932126055425e-06,0.0124941370954455,7.89592307147111e-05,0.00746396963285534,5.57359275633255e-05,9.28932126055425e-06,0.000418019456724941,0,9.28932126055425e-06,6.03805881936026e-05,0.144783361166999,4.64466063027712e-06,0.00813744542424552,0.00529491311851592,0.000134695158278037,6.03805881936026e-05,2.32233031513856e-05,0.0919921484432687,4.64466063027712e-06,0.000134695158278037,0.000148629140168868,0.000311192262228567,0.00694841230289458,2.78679637816627e-05,0,0.00286111094825071,0.000106827194496374,6.50252488238797e-05,0.000102182533866097,0.0014212661528648,0,0.00102182533866097,0.193519785160496,2018-07-31 00:15:59
0.00249674251945766,0.00485536736762617,0.000132805453162642,2.65610906325283e-05,4.7809963138551e-05,0.0314855168357991,0.00776646290095128,0.000998697007783064,0.0067571414569152,0.00140242558539749,0.00661371156749955,1.06244362530113e-05,0.0118303097677281,0.000138117671289147,0.000260298688198777,0.00116868798783125,0.00648621833246341,0,9.03077081505963e-05,0,0.0202820488069986,0.000228425379439743,0.0119790518752703,0.000111556580656619,1.06244362530113e-05,0.000393104141361419,5.31221812650566e-06,2.65610906325283e-05,6.90588356445736e-05,0.203415456500155,2.65610906325283e-05,0.0141836223977701,0.00766021853842116,0.000132805453162642,6.90588356445736e-05,5.84343993915623e-05,0.0963901979054452,0,0.000329357523843351,0.000169990980048181,0.000451538540752981,0.00887671648939096,3.1873308759034e-05,1.06244362530113e-05,0.00442507769937922,0.000106244362530113,0.000111556580656619,0.000148742107542159,0.00270923124451789,5.31221812650566e-06,0.000982760353403547,0.295614314303787,2018-08-01 00:01:19
0.00171471365972093,0.00427953888031759,0.000120754483078939,6.76225105242058e-05,4.83017932315756e-05,0.0320772208850893,0.00621161060958062,0.00159878935596515,0.00790700355200892,0.00161327989393462,0.00409599206603761,2.89810759389453e-05,0.0121237501011255,0.00019803735224946,0.000318791835328399,0.00125584662402096,0.00270973060029139,4.83017932315756e-06,0.000115924303755781,2.41508966157878e-05,0.0186879638012966,0.000313961656005241,0.00967967936360774,0.000130414841725254,2.41508966157878e-05,0.000806639946967312,4.83017932315756e-06,9.66035864631511e-06,0.000159395917664199,0.215503280681997,9.66035864631511e-06,0.0223589000868963,0.00558851747689329,0.000154565738341042,5.79621518778907e-05,9.66035864631511e-06,0.0803065614268175,0,0.000400904883822077,0.000101433765786309,0.000845281381552572,0.0060763655885322,1.93207172926302e-05,2.89810759389453e-05,0.00384482274123341,4.83017932315756e-05,7.72828691705209e-05,0.000149735559017884,0.00242475002022509,4.83017932315756e-06,0.000782489050351524,0.26764023629616,2018-08-02 00:08:56
0.0029760699770234,0.00674224702759283,0.000179090936670434,5.79411853933759e-05,2.63369024515345e-05,0.0393842039260247,0.00551494737335132,0.00202794148876815,0.0102924614780597,0.00142746011287317,0.00687919892034081,2.63369024515345e-05,0.0115619001762236,0.000200160458631662,0.000690026844230203,0.0020648131522003,0.00260208596221161,0,9.48128488255241e-05,3.16042829418414e-05,0.0339113955965958,0.000405588297753631,0.0147592001338399,0.0001527540342189,1.05347609806138e-05,0.000863850400410331,5.2673804903069e-06,2.63369024515345e-05,0.000226497361083197,0.23702685468332,2.10695219612276e-05,0.0307456999219214,0.00813283547703385,0.000115882370786752,0.000136951892747979,4.74064244127621e-05,0.074043567552244,5.2673804903069e-06,0.000605748756385293,0.000194893078141355,0.00145906439581501,0.00956029558990702,4.74064244127621e-05,6.84759463739897e-05,0.0042771129581292,5.2673804903069e-05,6.84759463739897e-05,0.000136951892747979,0.00456681888509608,1.05347609806138e-05,0.000890187302861865,0.327251815101787,2018-08-03 00:18:00
0.0008509622032735,0.00253878226390989,0.000150446356379845,0.000108133318648014,2.8208691821221e-05,0.0320074623198121,0.00438175012956299,0.00290079380894889,0.00912081035552812,0.00154677660153028,0.003403848813094,7.05217295530524e-05,0.00971789433241063,0.000225669534569768,0.000808649165541668,0.00139162879651357,0.00251997646936241,1.41043459106105e-05,7.05217295530524e-05,1.41043459106105e-05,0.0130747286591359,0.000394921685497094,0.010973181118455,0.000103431870011144,9.40289727374033e-06,0.000921483932826552,1.41043459106105e-05,9.40289727374033e-06,0.000399623134133964,0.161800354837887,1.41043459106105e-05,0.0322049231625606,0.00559472387787549,3.29101404580911e-05,0.000145744907742975,1.88057945474807e-05,0.0657450577379924,0,0.000944991176010903,0.000126939113195494,0.00227079969160829,0.00477667181506009,6.11188322793121e-05,0.000141043459106105,0.00349317633719453,3.76115890949613e-05,4.23130377318315e-05,0.000108133318648014,0.00301362857623377,4.70144863687016e-06,0.000399623134133964,0.22479506512331,2018-08-04 00:03:57
0.001192296312859,0.00115341708526577,0.000246235108090445,0.000220315623028293,8.6398283540507e-06,0.0157676867461425,0.00254010953609091,0.0012095759695671,0.00536101349368846,0.0006134278131376,0.00320537631935281,2.15995708851268e-05,0.00366760713629452,0.000267834678975572,0.000444951160233611,0.000967660775653679,0.000807823951103741,8.6398283540507e-06,8.20783693634817e-05,1.72796567081014e-05,0.00634595392605024,0.000267834678975572,0.00701986053766619,0.000112317768602659,4.31991417702535e-06,0.000388792275932282,0,3.45593134162028e-05,0.000116637682779684,0.0748295533744331,4.31991417702535e-06,0.0304899542614449,0.00290730224113806,1.72796567081014e-05,0.000107997854425634,0,0.0667642736059268,0,0.00111021794349551,0.00012095759695671,0.000950381118945577,0.00364168765123237,5.18389701243042e-05,6.91186268324056e-05,0.00225067528623021,1.29597425310761e-05,4.31991417702535e-06,8.6398283540507e-05,0.00186620292447495,4.31991417702535e-06,0.000133917339487786,0.165668708688922,2018-08-05 00:12:53
0.000794415217592294,0.000734149235568051,9.31383358556483e-05,0.00026845755628981,0,0.0100863339006029,0.000690319430459511,0.000657447076628105,0.00333106518824907,0.000361595892145458,0.00311191616270637,5.47872563856755e-06,0.00193946887605291,0.000120531964048486,0.000235585202458404,0.000421861874169701,0.000378032069061161,0,5.47872563856755e-05,5.47872563856755e-06,0.00091494718164078,0.000175319220434161,0.0033420226395262,1.64361769157026e-05,0,0.000180797946072729,0,1.09574512771351e-05,4.38298051085404e-05,0.0484428920962142,0,0.01407484616548,0.0016874474966788,1.64361769157026e-05,6.0265982024243e-05,0,0.0340941096488058,0,0.000903989730363645,0.000136968140964189,0.000350638440868323,0.0012327132686777,3.28723538314053e-05,3.28723538314053e-05,0.00159978788646172,0,0,1.64361769157026e-05,0.000920425907279348,0,9.86170614942158e-05,0.148396762646241,2018-08-06 00:21:31
0.000926544199191309,0.000838301894506422,3.9709037108199e-05,1.3236345702733e-05,0,0.00135893149214725,0.000485332675766876,0.000286787490225881,0.000833889779272178,0.000472096330064143,0.000652993054668161,0,0,0,0.000167660378901284,5.29453828109319e-05,7.05938437479093e-05,4.41211523424433e-06,3.9709037108199e-05,1.3236345702733e-05,2.20605761712216e-05,9.26544199191309e-05,0.000926544199191309,4.41211523424433e-06,0,1.3236345702733e-05,4.41211523424433e-06,1.3236345702733e-05,1.76484609369773e-05,0.00190162166595931,2.6472691405466e-05,0.000494156906235365,0.00210899108196879,4.41211523424433e-06,1.3236345702733e-05,0,0.00446506061705526,0,4.41211523424433e-06,1.3236345702733e-05,8.82423046848866e-06,0.00109861669332684,4.41211523424433e-06,0,0.000498569021469609,0,4.41211523424433e-06,2.20605761712216e-05,3.52969218739546e-05,8.82423046848866e-06,3.52969218739546e-05,0.00551955615803966,2018-08-17 06:07:20
